,CTS,PNID,NAME,VAL
50965,2022-01-12 01:51:48 IST+0530,206958332,CHARGE_STATE,71.7
50966,2022-01-12 01:51:46 IST+0530,206958332,IGN_CYL,OFF
50967,2022-01-12 01:51:48 IST+0530,206958332,CHARGE_STATE,71.7
50968,2022-01-12 03:02:39 IST+0530,206958332,IGN_CYL,OFF
50969,2022-01-12 03:02:42 IST+0530,206958332,CHARGE_STATE,71.7
50970,2022-01-12 03:02:39 IST+0530,206958332,IGN_CYL,OFF
50971,2022-01-12 03:02:42 IST+0530,206958332,CHARGE_STATE,71.7
50972,2022-01-12 03:02:58 IST+0530,206958332,IGN_CYL,OFF
50973,2022-01-12 03:03:00 IST+0530,206958332,CHARGE_STATE,71.7
50974,2022-01-12 03:02:58 IST+0530,206958332,IGN_CYL,OFF
50975,2022-01-12 03:03:00 IST+0530,206958332,CHARGE_STATE,71.7
50976,2022-01-12 03:35:49 IST+0530,206958332,IGN_CYL,OFF
50977,2022-01-12 03:35:51 IST+0530,206958332,CHARGE_STATE,71.7
50978,2022-01-12 03:35:49 IST+0530,206958332,IGN_CYL,OFF
50979,2022-01-12 03:35:51 IST+0530,206958332,CHARGE_STATE,71.7
50980,2022-01-10 19:06:19 IST+0530,206958332,IGN_CYL,ON
50981,2022-01-10 19:06:19 IST+0530,206958332,CHARGE_STATE,81.9
50982,2022-01-10 19:06:19 IST+0530,206958332,IGN_CYL,ON
50983,2022-01-10 19:06:19 IST+0530,206958332,CHARGE_STATE,81.9
50984,2022-01-10 19:47:38 IST+0530,206958332,IGN_CYL,ON
50985,2022-01-10 19:47:38 IST+0530,206958332,CHARGE_STATE,77.6
50986,2022-01-10 19:47:38 IST+0530,206958332,IGN_CYL,ON
50987,2022-01-10 19:47:38 IST+0530,206958332,CHARGE_STATE,77.6
50988,2022-01-10 21:31:57 IST+0530,206958332,IGN_CYL,ON
50989,2022-01-10 21:31:58 IST+0530,206958332,CHARGE_STATE,77.2
50990,2022-01-10 21:31:57 IST+0530,206958332,IGN_CYL,ON
50991,2022-01-10 21:31:58 IST+0530,206958332,CHARGE_STATE,77.2
50992,2022-01-10 21:56:10 IST+0530,206958332,IGN_CYL,ON
50993,2022-01-10 21:56:11 IST+0530,206958332,CHARGE_STATE,71.7
50994,2022-01-10 21:56:10 IST+0530,206958332,IGN_CYL,ON
50995,2022-01-10 21:56:11 IST+0530,206958332,CHARGE_STATE,71.7
50996,2022-01-10 21:59:05 IST+0530,206958332,IGN_CYL,ON
50997,2022-01-10 21:59:05 IST+0530,206958332,CHARGE_STATE,71.7
50998,2022-01-10 21:59:05 IST+0530,206958332,IGN_CYL,ON
50999,2022-01-10 21:59:05 IST+0530,206958332,CHARGE_STATE,71.7
51000,2022-01-10 22:03:09 IST+0530,206958332,IGN_CYL,ON
51001,2022-01-10 22:03:10 IST+0530,206958332,CHARGE_STATE,71.7
51002,2022-01-10 22:03:09 IST+0530,206958332,IGN_CYL,ON
51003,2022-01-10 22:03:10 IST+0530,206958332,CHARGE_STATE,71.7
51004,2022-01-11 20:50:24 IST+0530,206958332,IGN_CYL,ON
51005,2022-01-11 20:50:25 IST+0530,206958332,CHARGE_STATE,71.7
51006,2022-01-11 20:50:24 IST+0530,206958332,IGN_CYL,ON
51007,2022-01-11 20:50:25 IST+0530,206958332,CHARGE_STATE,71.7
51008,2022-01-11 22:47:23 IST+0530,206958332,IGN_CYL,ON
51009,2022-01-11 22:47:23 IST+0530,206958332,CHARGE_STATE,71.7
51010,2022-01-11 22:47:23 IST+0530,206958332,IGN_CYL,ON
51011,2022-01-11 22:47:23 IST+0530,206958332,CHARGE_STATE,71.7
51012,2022-01-12 01:36:49 IST+0530,206958332,IGN_CYL,ON
51013,2022-01-12 01:36:50 IST+0530,206958332,CHARGE_STATE,71.7
51014,2022-01-12 01:36:49 IST+0530,206958332,IGN_CYL,ON
51015,2022-01-12 01:36:50 IST+0530,206958332,CHARGE_STATE,71.7
51016,2022-01-12 01:49:33 IST+0530,206958332,IGN_CYL,ON
51017,2022-01-12 01:49:33 IST+0530,206958332,CHARGE_STATE,71.7
51018,2022-01-12 01:49:33 IST+0530,206958332,IGN_CYL,ON
51019,2022-01-12 01:49:33 IST+0530,206958332,CHARGE_STATE,71.7
51020,2022-01-12 01:50:30 IST+0530,206958332,IGN_CYL,ON
51021,2022-01-12 01:50:31 IST+0530,206958332,CHARGE_STATE,71.7
51022,2022-01-12 01:50:30 IST+0530,206958332,IGN_CYL,ON
51023,2022-01-12 01:50:31 IST+0530,206958332,CHARGE_STATE,71.7
51024,2022-01-12 03:01:57 IST+0530,206958332,IGN_CYL,ON
51025,2022-01-12 03:01:58 IST+0530,206958332,CHARGE_STATE,71.7
51026,2022-01-12 03:01:57 IST+0530,206958332,IGN_CYL,ON
51027,2022-01-12 03:01:58 IST+0530,206958332,CHARGE_STATE,71.7
51028,2022-01-12 03:34:47 IST+0530,206958332,IGN_CYL,ON
51029,2022-01-12 03:34:47 IST+0530,206958332,CHARGE_STATE,71.7
51030,2022-01-12 03:34:47 IST+0530,206958332,IGN_CYL,ON
51031,2022-01-12 03:34:47 IST+0530,206958332,CHARGE_STATE,71.7
51032,2022-01-13 00:25:58 IST+0530,206958332,IGN_CYL,ON
51033,2022-01-13 00:25:59 IST+0530,206958332,CHARGE_STATE,70.9
51034,2022-01-13 00:25:58 IST+0530,206958332,IGN_CYL,ON
51035,2022-01-13 00:25:59 IST+0530,206958332,CHARGE_STATE,70.9
51036,2022-01-13 00:03:00 IST+0530,270129825,IGN_CYL,ON
51037,2022-01-13 00:03:02 IST+0530,270129825,CHARGE_STATE,59.2
51038,2022-01-13 00:03:00 IST+0530,270129825,IGN_CYL,ON
51039,2022-01-13 00:03:02 IST+0530,270129825,CHARGE_STATE,59.2
51040,2022-01-13 01:07:52 IST+0530,256782425,IGN_CYL,OFF
51041,2022-01-13 01:07:56 IST+0530,256782425,CHARGE_STATE,63.1
51042,2022-01-13 01:07:52 IST+0530,256782425,IGN_CYL,OFF
51043,2022-01-13 01:07:56 IST+0530,256782425,CHARGE_STATE,63.1
51044,2022-01-13 01:24:55 IST+0530,266214265,IGN_CYL,OFF
51045,2022-01-13 01:24:59 IST+0530,266214265,CHARGE_STATE,65.8
51046,2022-01-13 01:24:55 IST+0530,266214265,IGN_CYL,OFF
51047,2022-01-13 01:24:59 IST+0530,266214265,CHARGE_STATE,65.8
51048,2022-01-25 02:49:11 IST+0530,265888189,IGN_CYL,OFF
51049,2022-01-25 02:49:15 IST+0530,265888189,CHARGE_STATE,86.2
51050,2022-01-25 02:49:11 IST+0530,265888189,IGN_CYL,OFF
51051,2022-01-25 02:49:15 IST+0530,265888189,CHARGE_STATE,86.2
51052,2022-01-25 02:49:11 IST+0530,265888189,IGN_CYL,OFF
51053,2022-01-25 02:49:15 IST+0530,265888189,CHARGE_STATE,86.2
51054,2022-01-25 02:49:11 IST+0530,265888189,IGN_CYL,OFF
51055,2022-01-25 02:49:15 IST+0530,265888189,CHARGE_STATE,86.2
51056,2022-01-25 03:12:12 IST+0530,265888189,IGN_CYL,ON
51057,2022-01-25 03:12:13 IST+0530,265888189,CHARGE_STATE,86.2
51058,2022-01-25 03:12:12 IST+0530,265888189,IGN_CYL,ON
51059,2022-01-25 03:12:13 IST+0530,265888189,CHARGE_STATE,86.2
51060,2022-01-25 03:12:12 IST+0530,265888189,IGN_CYL,ON
51061,2022-01-25 03:12:13 IST+0530,265888189,CHARGE_STATE,86.2
51062,2022-01-25 03:12:12 IST+0530,265888189,IGN_CYL,ON
51063,2022-01-25 03:12:13 IST+0530,265888189,CHARGE_STATE,86.2
51064,2022-01-25 02:45:28 IST+0530,265888189,IGN_CYL,ON
51065,2022-01-25 02:45:31 IST+0530,265888189,CHARGE_STATE,86.2
51066,2022-01-25 02:45:28 IST+0530,265888189,IGN_CYL,ON
51067,2022-01-25 02:45:31 IST+0530,265888189,CHARGE_STATE,86.2
51068,2022-01-25 02:45:28 IST+0530,265888189,IGN_CYL,ON
51069,2022-01-25 02:45:31 IST+0530,265888189,CHARGE_STATE,86.2
51070,2022-01-25 02:45:28 IST+0530,265888189,IGN_CYL,ON
51071,2022-01-25 02:45:31 IST+0530,265888189,CHARGE_STATE,86.2
51072,2022-01-25 01:17:56 IST+0530,258703729,IGN_CYL,ON
51073,2022-01-25 01:17:59 IST+0530,258703729,CHARGE_STATE,92.5
51074,2022-01-25 01:17:56 IST+0530,258703729,IGN_CYL,ON
51075,2022-01-25 01:17:59 IST+0530,258703729,CHARGE_STATE,92.5
51076,2022-01-25 00:29:33 IST+0530,207925484,IGN_CYL,OFF
51077,2022-01-25 00:29:37 IST+0530,207925484,CHARGE_STATE,32.5
51078,2022-01-25 00:29:33 IST+0530,207925484,IGN_CYL,OFF
51079,2022-01-25 00:29:37 IST+0530,207925484,CHARGE_STATE,32.5
51080,2022-01-25 00:23:38 IST+0530,207925484,IGN_CYL,ON
51081,2022-01-25 00:23:40 IST+0530,207925484,CHARGE_STATE,32.9
51082,2022-01-25 00:23:38 IST+0530,207925484,IGN_CYL,ON
51083,2022-01-25 00:23:40 IST+0530,207925484,CHARGE_STATE,32.9
51084,2022-01-25 00:53:46 IST+0530,207925484,IGN_CYL,OFF
51085,2022-01-25 00:53:50 IST+0530,207925484,CHARGE_STATE,31.3
51086,2022-01-25 00:53:46 IST+0530,207925484,IGN_CYL,OFF
51087,2022-01-25 00:53:50 IST+0530,207925484,CHARGE_STATE,31.3
51088,2022-01-25 01:00:14 IST+0530,207925484,IGN_CYL,OFF
51089,2022-01-25 01:00:16 IST+0530,207925484,CHARGE_STATE,31.3
51090,2022-01-25 01:00:14 IST+0530,207925484,IGN_CYL,OFF
51091,2022-01-25 01:00:16 IST+0530,207925484,CHARGE_STATE,31.3
51092,2022-01-25 01:20:22 IST+0530,258703729,IGN_CYL,OFF
51093,2022-01-25 01:20:24 IST+0530,258703729,CHARGE_STATE,92.5
51094,2022-01-25 01:20:22 IST+0530,258703729,IGN_CYL,OFF
51095,2022-01-25 01:20:24 IST+0530,258703729,CHARGE_STATE,92.5
51096,2022-01-25 01:15:31 IST+0530,207925484,IGN_CYL,ON
51097,2022-01-25 01:15:33 IST+0530,207925484,CHARGE_STATE,30.1
51098,2022-01-25 01:15:31 IST+0530,207925484,IGN_CYL,ON
51099,2022-01-25 01:15:33 IST+0530,207925484,CHARGE_STATE,30.1
51100,2022-01-25 01:08:44 IST+0530,265888189,IGN_CYL,OFF
51101,2022-01-25 01:08:48 IST+0530,265888189,CHARGE_STATE,68.6
51102,2022-01-25 01:08:44 IST+0530,265888189,IGN_CYL,OFF
51103,2022-01-25 01:08:48 IST+0530,265888189,CHARGE_STATE,68.6
51104,2022-01-25 01:08:44 IST+0530,265888189,IGN_CYL,OFF
51105,2022-01-25 01:08:48 IST+0530,265888189,CHARGE_STATE,68.6
51106,2022-01-25 01:08:44 IST+0530,265888189,IGN_CYL,OFF
51107,2022-01-25 01:08:48 IST+0530,265888189,CHARGE_STATE,68.6
51108,2022-01-25 01:09:49 IST+0530,265888189,EV_CHARGE_STATE,Active
51109,2022-01-25 01:09:49 IST+0530,265888189,EV_CHARGE_STATE,Active
51110,2022-01-25 01:09:49 IST+0530,265888189,EV_CHARGE_STATE,Active
51111,2022-01-25 01:09:49 IST+0530,265888189,EV_CHARGE_STATE,Active
51112,2022-01-25 00:55:25 IST+0530,207925484,IGN_CYL,ON
51113,2022-01-25 00:55:27 IST+0530,207925484,CHARGE_STATE,31.3
51114,2022-01-25 00:55:25 IST+0530,207925484,IGN_CYL,ON
51115,2022-01-25 00:55:27 IST+0530,207925484,CHARGE_STATE,31.3
51116,2022-01-25 00:35:41 IST+0530,207925484,IGN_CYL,ON
51117,2022-01-25 00:35:43 IST+0530,207925484,CHARGE_STATE,32.1
51118,2022-01-25 00:35:41 IST+0530,207925484,IGN_CYL,ON
51119,2022-01-25 00:35:43 IST+0530,207925484,CHARGE_STATE,32.1
51120,2022-01-25 00:41:31 IST+0530,265888189,IGN_CYL,ON
51121,2022-01-25 00:41:33 IST+0530,265888189,CHARGE_STATE,68.6
51122,2022-01-25 00:41:31 IST+0530,265888189,IGN_CYL,ON
51123,2022-01-25 00:41:33 IST+0530,265888189,CHARGE_STATE,68.6
51124,2022-01-25 00:41:31 IST+0530,265888189,IGN_CYL,ON
51125,2022-01-25 00:41:33 IST+0530,265888189,CHARGE_STATE,68.6
51126,2022-01-25 00:41:31 IST+0530,265888189,IGN_CYL,ON
51127,2022-01-25 00:41:33 IST+0530,265888189,CHARGE_STATE,68.6
51128,2022-01-25 01:13:51 IST+0530,207925484,IGN_CYL,OFF
51129,2022-01-25 01:13:54 IST+0530,207925484,CHARGE_STATE,30.1
51130,2022-01-25 01:13:51 IST+0530,207925484,IGN_CYL,OFF
51131,2022-01-25 01:13:54 IST+0530,207925484,CHARGE_STATE,30.1
51132,2022-01-25 00:43:06 IST+0530,265888189,IGN_CYL,OFF
51133,2022-01-25 00:43:10 IST+0530,265888189,CHARGE_STATE,68.6
51134,2022-01-25 00:43:06 IST+0530,265888189,IGN_CYL,OFF
51135,2022-01-25 00:43:10 IST+0530,265888189,CHARGE_STATE,68.6
51136,2022-01-25 00:43:06 IST+0530,265888189,IGN_CYL,OFF
51137,2022-01-25 00:43:10 IST+0530,265888189,CHARGE_STATE,68.6
51138,2022-01-25 00:43:06 IST+0530,265888189,IGN_CYL,OFF
51139,2022-01-25 00:43:10 IST+0530,265888189,CHARGE_STATE,68.6
51140,2022-01-25 01:05:28 IST+0530,207925484,IGN_CYL,ON
51141,2022-01-25 01:05:30 IST+0530,207925484,CHARGE_STATE,31.7
51142,2022-01-25 01:05:28 IST+0530,207925484,IGN_CYL,ON
51143,2022-01-25 01:05:30 IST+0530,207925484,CHARGE_STATE,31.7
51144,2022-01-25 01:06:23 IST+0530,265888189,IGN_CYL,ON
51145,2022-01-25 01:06:24 IST+0530,265888189,CHARGE_STATE,68.6
51146,2022-01-25 01:06:23 IST+0530,265888189,IGN_CYL,ON
51147,2022-01-25 01:06:24 IST+0530,265888189,CHARGE_STATE,68.6
51148,2022-01-25 01:06:23 IST+0530,265888189,IGN_CYL,ON
51149,2022-01-25 01:06:24 IST+0530,265888189,CHARGE_STATE,68.6
51150,2022-01-25 01:06:23 IST+0530,265888189,IGN_CYL,ON
51151,2022-01-25 01:06:24 IST+0530,265888189,CHARGE_STATE,68.6
51152,2022-01-25 01:32:51 IST+0530,207925484,IGN_CYL,ON
51153,2022-01-25 01:32:54 IST+0530,207925484,CHARGE_STATE,26.6
51154,2022-01-25 01:32:51 IST+0530,207925484,IGN_CYL,ON
51155,2022-01-25 01:32:54 IST+0530,207925484,CHARGE_STATE,26.6
51156,2022-01-25 01:31:23 IST+0530,207925484,IGN_CYL,OFF
51157,2022-01-25 01:31:26 IST+0530,207925484,CHARGE_STATE,26.6
51158,2022-01-25 01:31:23 IST+0530,207925484,IGN_CYL,OFF
51159,2022-01-25 01:31:26 IST+0530,207925484,CHARGE_STATE,26.6
51160,2022-01-25 01:47:25 IST+0530,207925484,IGN_CYL,OFF
51161,2022-01-25 01:47:29 IST+0530,207925484,CHARGE_STATE,25.0
51162,2022-01-25 01:47:25 IST+0530,207925484,IGN_CYL,OFF
51163,2022-01-25 01:47:29 IST+0530,207925484,CHARGE_STATE,25.0
51164,2022-01-25 01:39:35 IST+0530,265888189,EV_CHARGE_STATE,Aborted
51165,2022-01-25 01:39:35 IST+0530,265888189,EV_CHARGE_STATE,Aborted
51166,2022-01-25 01:39:35 IST+0530,265888189,EV_CHARGE_STATE,Aborted
51167,2022-01-25 01:39:35 IST+0530,265888189,EV_CHARGE_STATE,Aborted
51168,2022-01-25 01:40:06 IST+0530,265888189,IGN_CYL,ON
51169,2022-01-25 01:40:08 IST+0530,265888189,CHARGE_STATE,87.0
51170,2022-01-25 01:40:06 IST+0530,265888189,IGN_CYL,ON
51171,2022-01-25 01:40:08 IST+0530,265888189,CHARGE_STATE,87.0
51172,2022-01-25 01:40:06 IST+0530,265888189,IGN_CYL,ON
51173,2022-01-25 01:40:08 IST+0530,265888189,CHARGE_STATE,87.0
51174,2022-01-25 01:40:06 IST+0530,265888189,IGN_CYL,ON
51175,2022-01-25 01:40:08 IST+0530,265888189,CHARGE_STATE,87.0
51176,2022-01-25 01:48:34 IST+0530,265888189,IGN_CYL,OFF
51177,2022-01-25 01:48:37 IST+0530,265888189,CHARGE_STATE,87.0
51178,2022-01-25 01:48:34 IST+0530,265888189,IGN_CYL,OFF
51179,2022-01-25 01:48:37 IST+0530,265888189,CHARGE_STATE,87.0
51180,2022-01-25 01:48:34 IST+0530,265888189,IGN_CYL,OFF
51181,2022-01-25 01:48:37 IST+0530,265888189,CHARGE_STATE,87.0
51182,2022-01-25 01:48:34 IST+0530,265888189,IGN_CYL,OFF
51183,2022-01-25 01:48:37 IST+0530,265888189,CHARGE_STATE,87.0
51184,2022-01-28 00:26:51 IST+0530,207925262,IGN_CYL,OFF
51185,2022-01-28 00:26:53 IST+0530,207925262,CHARGE_STATE,55.2
51186,2022-01-28 00:26:51 IST+0530,207925262,IGN_CYL,OFF
51187,2022-01-28 00:26:53 IST+0530,207925262,CHARGE_STATE,55.2
51188,2022-01-27 23:49:08 IST+0530,265888189,IGN_CYL,ON
51189,2022-01-27 23:49:09 IST+0530,265888189,CHARGE_STATE,69.4
51190,2022-01-27 23:49:08 IST+0530,265888189,IGN_CYL,ON
51191,2022-01-27 23:49:09 IST+0530,265888189,CHARGE_STATE,69.4
51192,2022-01-27 23:49:08 IST+0530,265888189,IGN_CYL,ON
51193,2022-01-27 23:49:09 IST+0530,265888189,CHARGE_STATE,69.4
51194,2022-01-27 23:49:08 IST+0530,265888189,IGN_CYL,ON
51195,2022-01-27 23:49:09 IST+0530,265888189,CHARGE_STATE,69.4
51196,2022-01-27 23:46:18 IST+0530,270768911,IGN_CYL,OFF
51197,2022-01-27 23:46:23 IST+0530,270768911,CHARGE_STATE,91.3
51198,2022-01-27 23:46:18 IST+0530,270768911,IGN_CYL,OFF
51199,2022-01-27 23:46:23 IST+0530,270768911,CHARGE_STATE,91.3
51200,2022-01-28 00:14:12 IST+0530,270768911,IGN_CYL,OFF
51201,2022-01-28 00:14:16 IST+0530,270768911,CHARGE_STATE,91.3
51202,2022-01-28 00:14:12 IST+0530,270768911,IGN_CYL,OFF
51203,2022-01-28 00:14:16 IST+0530,270768911,CHARGE_STATE,91.3
51204,2022-01-28 00:14:21 IST+0530,270768911,IGN_CYL,ON
51205,2022-01-28 00:14:21 IST+0530,270768911,IGN_CYL,ON
51206,2022-01-28 00:18:42 IST+0530,256832791,EV_CHARGE_STATE,Aborted
51207,2022-01-28 00:18:42 IST+0530,256832791,EV_CHARGE_STATE,Aborted
51208,2022-01-28 00:13:13 IST+0530,270768911,IGN_CYL,ON
51209,2022-01-28 00:13:15 IST+0530,270768911,CHARGE_STATE,91.3
51210,2022-01-28 00:13:13 IST+0530,270768911,IGN_CYL,ON
51211,2022-01-28 00:13:15 IST+0530,270768911,CHARGE_STATE,91.3
51212,2022-01-28 00:19:36 IST+0530,256832791,IGN_CYL,ON
51213,2022-01-28 00:19:39 IST+0530,256832791,CHARGE_STATE,76.0
51214,2022-01-28 00:19:36 IST+0530,256832791,IGN_CYL,ON
51215,2022-01-28 00:19:39 IST+0530,256832791,CHARGE_STATE,76.0
51216,2022-01-27 23:34:32 IST+0530,256832791,IGN_CYL,OFF
51217,2022-01-27 23:34:36 IST+0530,256832791,CHARGE_STATE,32.1
51218,2022-01-27 23:34:32 IST+0530,256832791,IGN_CYL,OFF
51219,2022-01-27 23:34:36 IST+0530,256832791,CHARGE_STATE,32.1
51220,2022-01-27 23:35:38 IST+0530,256832791,EV_CHARGE_STATE,Active
51221,2022-01-27 23:35:38 IST+0530,256832791,EV_CHARGE_STATE,Active
51222,2022-01-27 23:57:41 IST+0530,256782425,IGN_CYL,ON
51223,2022-01-27 23:57:47 IST+0530,256782425,CHARGE_STATE,41.1
51224,2022-01-27 23:57:41 IST+0530,256782425,IGN_CYL,ON
51225,2022-01-27 23:57:47 IST+0530,256782425,CHARGE_STATE,41.1
51226,2022-01-28 00:26:51 IST+0530,207925262,IGN_CYL,OFF
51227,2022-01-28 00:26:53 IST+0530,207925262,CHARGE_STATE,55.2
51228,2022-01-28 00:26:51 IST+0530,207925262,IGN_CYL,OFF
51229,2022-01-28 00:26:53 IST+0530,207925262,CHARGE_STATE,55.2
51230,2022-01-27 23:52:01 IST+0530,265888189,IGN_CYL,OFF
51231,2022-01-27 23:52:04 IST+0530,265888189,CHARGE_STATE,69.4
51232,2022-01-27 23:52:01 IST+0530,265888189,IGN_CYL,OFF
51233,2022-01-27 23:52:04 IST+0530,265888189,CHARGE_STATE,69.4
51234,2022-01-27 23:52:01 IST+0530,265888189,IGN_CYL,OFF
51235,2022-01-27 23:52:04 IST+0530,265888189,CHARGE_STATE,69.4
51236,2022-01-27 23:52:01 IST+0530,265888189,IGN_CYL,OFF
51237,2022-01-27 23:52:04 IST+0530,265888189,CHARGE_STATE,69.4
51238,2022-01-27 05:31:02 IST+0530,270129825,IGN_CYL,OFF
51239,2022-01-27 05:31:06 IST+0530,270129825,CHARGE_STATE,37.6
51240,2022-01-27 05:31:02 IST+0530,270129825,IGN_CYL,OFF
51241,2022-01-27 05:31:06 IST+0530,270129825,CHARGE_STATE,37.6
51242,2022-01-27 06:41:20 IST+0530,270129825,IGN_CYL,OFF
51243,2022-01-27 06:41:25 IST+0530,270129825,CHARGE_STATE,74.5
51244,2022-01-27 06:41:20 IST+0530,270129825,IGN_CYL,OFF
51245,2022-01-27 06:41:25 IST+0530,270129825,CHARGE_STATE,74.5
51246,2022-01-27 06:56:23 IST+0530,270129825,IGN_CYL,OFF
51247,2022-01-27 06:56:28 IST+0530,270129825,CHARGE_STATE,72.5
51248,2022-01-27 06:56:23 IST+0530,270129825,IGN_CYL,OFF
51249,2022-01-27 06:56:28 IST+0530,270129825,CHARGE_STATE,72.5
51250,2022-01-27 06:10:01 IST+0530,270129825,EV_CHARGE_STATE,Aborted
51251,2022-01-27 06:10:03 IST+0530,270129825,CHARGE_STATE,76.4
51252,2022-01-27 06:10:01 IST+0530,270129825,EV_CHARGE_STATE,Aborted
51253,2022-01-27 06:10:03 IST+0530,270129825,CHARGE_STATE,76.4
51254,2022-01-27 05:33:27 IST+0530,270129825,IGN_CYL,ON
51255,2022-01-27 05:33:29 IST+0530,270129825,CHARGE_STATE,38.8
51256,2022-01-27 05:33:27 IST+0530,270129825,IGN_CYL,ON
51257,2022-01-27 05:33:29 IST+0530,270129825,CHARGE_STATE,38.8
51258,2022-01-27 06:45:21 IST+0530,270129825,IGN_CYL,ON
51259,2022-01-27 06:45:24 IST+0530,270129825,CHARGE_STATE,74.5
51260,2022-01-27 06:45:21 IST+0530,270129825,IGN_CYL,ON
51261,2022-01-27 06:45:24 IST+0530,270129825,CHARGE_STATE,74.5
51262,2022-01-27 05:31:50 IST+0530,270129825,EV_CHARGE_STATE,Active
51263,2022-01-27 05:31:50 IST+0530,270129825,EV_CHARGE_STATE,Active
51264,2022-01-27 05:33:24 IST+0530,270129825,EV_CHARGE_STATE,Active
51265,2022-01-27 05:33:25 IST+0530,270129825,CHARGE_STATE,38.8
51266,2022-01-27 05:33:24 IST+0530,270129825,EV_CHARGE_STATE,Active
51267,2022-01-27 05:33:25 IST+0530,270129825,CHARGE_STATE,38.8
51268,2022-01-28 00:43:28 IST+0530,270768911,IGN_CYL,OFF
51269,2022-01-28 00:43:32 IST+0530,270768911,CHARGE_STATE,82.3
51270,2022-01-28 00:43:28 IST+0530,270768911,IGN_CYL,OFF
51271,2022-01-28 00:43:32 IST+0530,270768911,CHARGE_STATE,82.3
51272,2022-01-28 00:53:09 IST+0530,256782425,EV_CHARGE_STATE,Active
51273,2022-01-28 00:53:09 IST+0530,256782425,EV_CHARGE_STATE,Active
51274,2022-01-28 00:51:58 IST+0530,256782425,IGN_CYL,OFF
51275,2022-01-28 00:52:02 IST+0530,256782425,CHARGE_STATE,31.7
51276,2022-01-28 00:51:58 IST+0530,256782425,IGN_CYL,OFF
51277,2022-01-28 00:52:02 IST+0530,256782425,CHARGE_STATE,31.7
51278,2022-01-28 01:01:55 IST+0530,255506821,IGN_CYL,OFF
51279,2022-01-28 01:01:59 IST+0530,255506821,CHARGE_STATE,80.7
51280,2022-01-28 01:01:55 IST+0530,255506821,IGN_CYL,OFF
51281,2022-01-28 01:01:59 IST+0530,255506821,CHARGE_STATE,80.7
51282,2022-01-28 01:02:07 IST+0530,255506821,IGN_CYL,ON
51283,2022-01-28 01:02:07 IST+0530,255506821,IGN_CYL,ON
51284,2022-01-28 00:34:04 IST+0530,256782425,IGN_CYL,ON
51285,2022-01-28 00:34:05 IST+0530,256782425,CHARGE_STATE,35.2
51286,2022-01-28 00:34:04 IST+0530,256782425,IGN_CYL,ON
51287,2022-01-28 00:34:05 IST+0530,256782425,CHARGE_STATE,35.2
51288,2022-01-31 00:21:14 IST+0530,256832791,IGN_CYL,OFF
51289,2022-01-31 00:21:18 IST+0530,256832791,CHARGE_STATE,60.3
51290,2022-01-31 00:21:14 IST+0530,256832791,IGN_CYL,OFF
51291,2022-01-31 00:21:18 IST+0530,256832791,CHARGE_STATE,60.3
51292,2022-01-31 00:21:57 IST+0530,256832791,EV_CHARGE_STATE,Active
51293,2022-01-31 00:21:57 IST+0530,256832791,EV_CHARGE_STATE,Active
51294,2022-01-30 23:56:53 IST+0530,255506821,IGN_CYL,OFF
51295,2022-01-30 23:56:58 IST+0530,255506821,CHARGE_STATE,61.1
51296,2022-01-30 23:56:53 IST+0530,255506821,IGN_CYL,OFF
51297,2022-01-30 23:56:58 IST+0530,255506821,CHARGE_STATE,61.1
51298,2022-01-30 23:51:36 IST+0530,255506821,IGN_CYL,ON
51299,2022-01-30 23:51:38 IST+0530,255506821,CHARGE_STATE,61.5
51300,2022-01-30 23:51:36 IST+0530,255506821,IGN_CYL,ON
51301,2022-01-30 23:51:38 IST+0530,255506821,CHARGE_STATE,61.5
51302,2022-01-31 00:13:20 IST+0530,255506821,IGN_CYL,ON
51303,2022-01-31 00:13:22 IST+0530,255506821,CHARGE_STATE,60.3
51304,2022-01-31 00:13:20 IST+0530,255506821,IGN_CYL,ON
51305,2022-01-31 00:13:22 IST+0530,255506821,CHARGE_STATE,60.3
51306,2022-01-31 00:26:26 IST+0530,255506821,IGN_CYL,OFF
51307,2022-01-31 00:26:30 IST+0530,255506821,CHARGE_STATE,59.6
51308,2022-01-31 00:26:26 IST+0530,255506821,IGN_CYL,OFF
51309,2022-01-31 00:26:30 IST+0530,255506821,CHARGE_STATE,59.6
51310,2022-01-30 23:23:01 IST+0530,256782425,EV_CHARGE_STATE,Aborted
51311,2022-01-30 23:23:01 IST+0530,256782425,EV_CHARGE_STATE,Aborted
51312,2022-01-30 23:23:25 IST+0530,256782425,IGN_CYL,ON
51313,2022-01-30 23:23:26 IST+0530,256782425,CHARGE_STATE,77.2
51314,2022-01-30 23:23:25 IST+0530,256782425,IGN_CYL,ON
51315,2022-01-30 23:23:26 IST+0530,256782425,CHARGE_STATE,77.2
51316,2022-01-30 22:37:55 IST+0530,256782425,IGN_CYL,ON
51317,2022-01-30 22:37:57 IST+0530,256782425,CHARGE_STATE,69.8
51318,2022-01-30 22:37:55 IST+0530,256782425,IGN_CYL,ON
51319,2022-01-30 22:37:57 IST+0530,256782425,CHARGE_STATE,69.8
51320,2022-01-30 22:51:36 IST+0530,256782425,IGN_CYL,OFF
51321,2022-01-30 22:51:40 IST+0530,256782425,CHARGE_STATE,67.0
51322,2022-01-30 22:51:36 IST+0530,256782425,IGN_CYL,OFF
